Unnamed: 0,_id,date,bug,__,bns,lbs,ats
7293,I7df832f6286b647bb999af2ddd4ba143ae080943,1560392277,0,0,0,0,0.0
7294,If894e07d7ab545120a442f22a0daa0a57d853a74,1560394371,0,0,0,0,0.0
7295,I699710eb77cb7b84e34d32ec1460daab696c8591,1560332650,0,0,0,0,0.0
7296,Ie2502e73442adeed71311092c672c50e06d755ba,1560392265,1,1,1,0,0.01315578905727656
7297,I1e73ebf6e88b13f423e8306b64f3d44d52e3a172,1560321969,0,0,0,0,0.0
7298,I96e17bcde0efc9519b957e701ac82d8ab073bcbb,1560390721,0,0,20,0,0.034728391689194615
7299,Ia98f483cdf141fa1502b2fdcbef32da48a3ea3f8,1560393719,0,0,0,0,0.0
7300,I8a390340a5099b6a3ff838be8cfbad1500a6117c,1560391360,1,1,1,0,0.022780208428360725
7301,I685997b45b7041a08fdf29e130ebff6aed643c85,1560354443,0,0,0,0,0.0
7302,I177d637e552a79014816dc5d2ef5ccda506adb39,1560359037,0,0,12,0,0.04768080358738935
7303,I4d374c3c3202ac2577c81416974bd18086c69d3e,1560316533,1,1,32,0,0.12486600209826205
7304,I4abbaaf79da1944244511aad97d2df09d47c0c3c,1560358479,0,0,0,0,0.0
7305,I732fdb209b7ef2f1f5167aca9735d0ad88a4a4f9,1560387525,0,0,0,0,0.0
7306,Ib80ba1c71f925720541c59e8958726b0732299d9,1547910587,1,1,0,0,0.0
7307,I60ed1e0c3ed2c70fa3c280207a17691a89b9b570,1560385428,0,0,0,0,0.0
7308,I869650e5b99bea52769856b5de37b815c22ed08f,1560320434,0,0,16,0,1.461312244245648
7309,I8620d03c1cd5c1d0ad04e7607553e9aa18def9bb,1560327138,0,0,12,0,0.04994362552352993
7310,If5444e11b11d357211ce504aebbc1d47c793ee88,1560215371,0,0,0,0,0.0
7311,I70ae2dbde4cc34678de6e69871cace13d5a6551c,1560382873,0,0,0,0,0.0
7312,I3a35164e361517109de5bcb75357dfb37a0184d1,1509333002,0,0,0,0,0.0
7313,I07ed54c75ff0901d3a9554aa6967c13d4f40618c,1560384062,0,0,0,0,0.0
7314,Ibe46a9155ca3216ff2a383fd6ead783c49d50819,1560382621,1,1,1,0,0.013928950743747932
7315,I2366128da5508d7814f33348105bc6f28832c3a1,1560257369,1,1,0,0,0.0
7316,Ibbf4d3ea7d1de3289decaea30f58a1e053b287d6,1560344096,0,0,0,0,0.0
7317,I563fc2ddfd3067edbd85d05cbd6eb0e492ba3226,1559822226,1,1,2,0,0.07101315387169632
7318,Ib1d62c9cdd548c98fe15cae8eeeb57362dbdaefe,1560242149,0,0,6,0,0.022049791028710408
7319,Iacf75fb48f5a2cc5a519975ffcbe5d4313d7218c,1560379780,0,0,0,0,0.0
7320,Ib4b069a23038ec8cce1fa157d4f06c5f384596ef,1560331103,0,0,4,0,0.027504000380214826
7321,Idab0f65c11bb946538351bd64d10108db2ef883d,1560379710,1,1,0,0,0.0
7322,If98ce58184b54dc0e00be81b7a5c135e5fb45bce,1560375249,1,1,2,0,0.08947435292863645
7323,Ib53476e3e0db759e4da9a5f3228a4eba0aa0d5c7,1560373513,0,0,2,0,0.015386611668414166
7324,I98c715445933843c27247378069c3ccfe0f0efba,1560367261,0,0,0,0,0.0
7325,I64bac733c4053cebbf6cc04f7acae55cbc87b858,1560356884,0,0,0,0,0.0
7326,I31b2299fcfbf24c2f23f85e84680722b4234865d,1560327118,0,0,12,0,0.04994513531135871
7327,Ib7b260691acee06845cc580dd8cb859de0da8bf1,1558271543,1,1,55,0,0.028001653875046464
7328,I0a7483d7cee3afe10e719e51e7568c9292f55094,1560522355,1,1,3,0,0.13225164549211693
7329,I3f6894232512f26f5ecae52b2853adb769718460,1560473096,0,0,0,0,0.0
7330,I60b4f8899b5bb6aee40a1dddf651ae72f1a84b27,1558834509,0,0,0,0,0.0
7331,I016af17ea19adf14b693eec39add7567e447c60f,1560508249,0,0,0,0,0.0
7332,Ic87c0dfc8c96932b0962973fb9035e1180f6eac6,1560511390,0,0,0,0,0.0
7333,Ie713ffbb52a656c15c8efc0f3c31ec73a84a9efb,1560497431,0,0,0,0,0.0
7334,Ia6daf6e1182d32918f18f920bce4d124e07cda1d,1560416617,0,0,0,0,0.0
7335,I57bbbd1bfdc673e6e4c91787d8d7d137ad0f558c,1560500537,1,1,1,0,0.13682100202381065
7336,I2e5be7b507b5e0363c4be900bba6b1d716c0b170,1560499780,0,0,0,0,0.0
7337,I46a9f062f83ac070f9caea6bdd4e8a051e438220,1560496394,0,0,1,0,0.0013085044809993413
7338,I46e6ebde6af82cbcae5d29702fe6daf8bfd95327,1560480189,1,1,11,0,0.05919949681150941
7339,I8645430901cfb77ca15a3a90441c367df8c7afea,1560476948,1,1,15,0,0.04858714060020718
7340,Iacc46878fc9fe7487a72ae4c9129e7e5455a2e8c,1559803443,1,1,3,0,0.04283657257527902
7341,Ibc18e0d27e230d74e32fabff130233e5e684d03a,1560496527,1,1,0,0,0.0
7342,I35bbb5aa6bbb44a2b2ea814d0a3c0bb72ab0ee3e,1560490385,0,0,0,0,0.0
7343,I3fa7835fe1ddc8a4916fdcdb38c9d4a12c53cfef,1560494724,0,0,0,0,0.0
7344,I75f81b64eaba50dea308aabd994fd17fe75de6d1,1560424045,0,0,2,0,0.2706546748234973
7345,Ie91dd9e45e09bb6f750cb2ad95e69fbe0e5400a9,1527646576,0,0,0,0,0.0
7346,I7b7c8493e26d386031b67a889588d3ea88e95cf3,1560425729,0,0,5,0,0.014342552314044481
7347,Ifc95fcb2556306ed96462cf99e1c0bf739922d6f,1560491341,0,0,0,0,0.0
7348,Ic7f345c37d46c2011a7dc0b322888ad176bbe892,1560491372,0,0,0,0,0.0
7349,Ib6a4ffe99ccf06284403a831e9188a82592940c7,1560397092,1,1,2,0,10.594679261729668
7350,I005b04f0c358b6591d3177cccde1e9e855bae28f,1560491320,0,0,0,0,0.0
7351,I257082c00f26ea7a303228ea94f6f908db93096c,1560489919,0,0,0,0,0.0
7352,I95f385f1587b72776aee5d955b66e82539dedc3c,1558244253,1,1,5,0,0.025916236238476758
7353,I1361d090235b52bb9d613cef11a5ade871a316b1,1560158977,0,0,0,0,0.0
7354,I44573999ecb9f99c2be39110434a623b32521a2e,1560275146,0,0,3,0,0.21273504883795946
7355,Ie574e40e2580130606ed2cc79311c13b5ea1b3d5,1560487253,0,0,12,0,0.04076943763431288
7356,Ia0737c75b92af30c72e3eba4f3ec108149924073,1560486845,0,0,0,0,0.0
7357,Ia88ba3c5c715b2cb69a14332ee1f6405ebbbe649,1560487284,0,0,0,0,0.0
7358,Ie4d7174606e0995d6ac7b7d0629ac72054d8dd32,1560486770,0,0,0,0,0.0
7359,I4f2bb81cd041491835cd78f2325104f096d9b711,1560285252,0,0,1,0,0.015690738450826514
7360,Idd261257944528ef0de60b7800efc1c6d1cef693,1560418947,1,1,25,0,0.4873492792054985
7361,Ia9954506a4b39cd75b78d6e134bae401b3eaaa94,1560431816,1,1,6,0,0.08589026853492193
7362,If6b3bcdbe1515d75d561e5e7dca9d8cb6f8a93ba,1558322665,1,1,0,0,0.0
7363,I47b3f02fc22dbb74d5a5364761917b6ad65b59bd,1560484587,0,0,1,0,0.11233968191227103
7364,I10b1b0d161acafaf4492677da424f771cca3b9f5,1560476790,0,0,1,0,0.02277475007743152
7365,I06639aa0f8d621f60e53439796299fd647a88e2e,1560480844,0,0,1,0,0.1412210059708372
7366,Ie514da9a24db03fd7b92942a69271856fb22155b,1560474413,0,0,0,0,0.0
7367,I47feef67aa5e5ac02e25297acf3de0add78ae3c1,1560406572,0,0,0,0,0.0
7368,I58c7e92d212f1b159fad3937c3fbdc598e3b5523,1560475783,0,0,0,0,0.0
7369,I877700815d6286d15619dc4b4e2fa6ab0041ba96,1543042060,0,0,1,0,0.0017786837719500953
7370,I63ad90121e41d02e2ae832eadc4c27589ef0e7b9,1560421618,0,0,1,0,0.1563962254929468
7371,If64de6311991353fa45fef480367195269e6ba91,1560478151,0,0,0,0,0.0
7372,I9cdf34e94ecde93cd9b77feb35c2d5e20ad7e47f,1560421624,0,0,0,0,0.0
7373,Idb303dd5ac47a457061d6e293cce5732b1ab676e,1560405056,0,0,0,0,0.0
7374,I0106dd0c2ddfa318375877d4562068d82aa9ac5f,1560475229,1,1,6,0,0.016991627783002842
7375,I5116c1378f4971ca468e07f9b6ccdaf4cdf94651,1549255738,0,0,0,0,0.0
7376,I1eb412d09ebbbc6862f16207b23c4e511d690cf7,1558936785,1,1,22,0,0.02146779370812919
7377,If49097b6f314e8f227675f7034127832cf34c48e,1560466202,0,0,0,0,0.0
7378,Ie1c7a18c07e60600405e5beba0ff4ae573568fe3,1558762227,0,0,0,0,0.0
7379,Ibe5697a60702436998e668ff59399945e3a7540a,1560321600,0,0,0,0,0.0
7380,Ie666b55134c00253555ec0b1649ee2bd9e033fe7,1560425383,0,0,0,0,0.0
7381,I990721405fb7e486fc93ef2b22e56e81ed4a78c8,1558681409,0,0,2,0,0.03836163328240468
7382,Ifb3462835eb974fd18feb2cfb6a92c9bfb91315e,1560474148,1,1,1,0,0.010009477724220122
7383,I980941edeeb3f7103ec1d686f649e49fd8e77ada,1560473826,0,0,1,0,0.010009851130111037
7384,Iafc6c8a77a6322da889fd351272ae445ee3239d2,1560385845,0,0,0,0,0.0
7385,I16ea94eda99ed11528d136e2b06b288a8ac39220,1560321677,0,0,0,0,0.0
7386,I7ba3e3da6c73117bc7800d022b8eba9fb3cc907a,1557625809,0,0,10,0,2.004635886697531
7387,Iccc1e21d83020095c70b080eaabb82ea4e945b25,1560466505,1,1,6,0,0.19684636974051092
7388,I460a185d52d39ff165b27863e9ce9768825a6c28,1560401161,0,0,0,0,0.0
7389,Id20f6f6a7aec73a8063d1615154de8eed9d070de,1560463567,1,1,2,0,0.5867266733067029
7390,Ib70d0d54eed3bb224e290360ebe9451b27676548,1560318527,0,0,0,0,0.0
7391,I33647efb3666c32fbe13fc08ecf3b00fad2c9cb2,1560463222,0,0,0,0,0.0
7392,I3ea9cd47344897e61d1331b223fe5c8f5ad1dfaa,1560435625,0,0,0,0,0.0
7393,I1d00d9452f5b137bd2579f79f1e6940cdbc0eea5,1560352893,0,0,0,0,0.0
7394,I3494423daf2a53ca10e0a9c66553f00204c35396,1560308791,0,0,0,0,0.0
7395,I182f986263b8b9ac189907f4bd1662b4092a52d8,1560288244,0,0,0,0,0.0
7396,Ia42c0d7081333edcb77e58d5e627929d29672490,1560308791,0,0,0,0,0.0
7397,Ib3f1b8b37160e2bd715dfc81a845e4c6fcfea2c5,1560288244,0,0,0,0,0.0
7398,I4275c60306e43c74030c4465ba02cb853ad444e1,1560284046,0,0,0,0,0.0
7399,I749e4b821fc855999caddc442ac788fa514386ea,1560308791,0,0,0,0,0.0
7400,I6cccca3fdd28bf93b302a9b8a66e68ac912cb60d,1560284046,0,0,0,0,0.0
7401,I953a15ca8e20f56a9a1171035edf929f66b741af,1560599703,0,0,0,0,0.0
7402,Id622e146cae95fa1904f629b49bd1814268ec080,1560595560,0,0,0,0,0.0
7403,I8cee98245fb49892d80949d1dcda89c9bf72f3e4,1558860095,0,0,0,0,0.0
7404,I65310bb6bb8d701a9662862fde6baecba19987c2,1560591083,1,1,6,0,0.10235681153711527
7405,I1bf82b709bd41f3170365dceb8036138b6a03c8e,1560514850,0,0,2,0,0.045252186665269985
7406,I362bcb4e6a21237e676d18535ce493ae415357f0,1560417431,0,0,1,0,0.15755095788794188
7407,Ibb891a968bea534396856e2b6871b676438db215,1560334242,0,0,0,0,0.0
7408,If832ddcfcdb4cadd629afe6c9e1ca48528a17d54,1560493356,1,1,0,0,0.0
7409,Ia9ef62a7e90fb12c9107bfaaf2f47af97fca75fb,1559526698,0,0,0,0,0.0
7410,I64897e658e4ed761614948b9d432f26e83034f15,1560682082,0,0,0,0,0.0
7411,I29bb2f479ee1ba9af886443227fe96c6b72c82ab,1403512493,1,1,0,0,0.0
7412,I859c982e3560d15e17ee4141e7ae2349ac03b7f1,1560679208,0,0,0,0,0.0
7413,I195c2bc9765c595253ccb0f55609a9d34a551b10,1560676542,0,0,0,0,0.0
7414,I9c2df01a49d90d2517a44eccb6842ed55fec5ee9,1560417087,0,0,0,0,0.0
7415,I73f1297cbe2f6d1af3c578bc0d9399a535b8c18b,1560403724,0,0,1,0,0.059466126332481724
7416,Id026ae9f0f545e79aab66137084a0297c1ce6368,1560389456,0,0,1,0,0.14661761311956126
7417,I58840cd108dba78a42027ba46ee94bf982b004de,1560148628,0,0,0,0,0.0
7418,I94e70b315994bd5c84a29fc33d4141d33ade93c4,1560064269,0,0,0,0,0.0
7419,I633fa86e5911c50b17a1c7ef188805902942e1db,1560597914,1,1,3,0,0.025702314249464158
7420,Ibefcc82174fe23a9c1afb765099957414ac3556b,1560617247,0,0,0,0,0.0
7421,I95de23fbdce125305be08079bcd179413f8f7f5c,1560617247,0,0,0,0,0.0
7422,I719bb2dd5b59390973dc2eb0d6854096e3768afb,1560299238,0,0,0,0,0.0
7423,Id8dcc337aab4ec6a11a2bb60b85d0db42986b80b,1560617247,0,0,0,0,0.0
7424,I1682d4a2c52d674f90a1b021e0f6c3524c5ce5bc,1520995494,0,0,0,0,0.0
7425,I965898f9d83f800197ed5d14007e520e02b66fc2,1559256485,0,0,3,0,0.021785382383035
7426,I2bf7e327c39b3f00cf6e8368e5208b214c47b8a2,1560631577,0,0,2,0,0.013577203327885114
7427,Ib739c0cca53cc1bab343501b2b51af28e59a0775,1560631577,0,0,0,0,0.0
7428,I950bc0046cb9a625f41e7df4c4d355cccdb3098a,1560632626,0,0,1,0,0.0013058103376077412
7429,I9bba3c4f699ca281572a0ecc5e9dfc0ca866b0a6,1560632626,0,0,0,0,0.0
7430,Ie0ec7644158b5ac8c687941868168cb6b351cc8e,1560768197,0,0,0,0,0.0
7431,Ia20ac7e53f35b81fd5888d37566d696b5aa6ea0f,1559659694,0,0,0,0,0.0
7432,I83c039cec86ea8f7629f464867f3906baaaaabbf,1560599047,0,0,0,0,0.0
7433,I63e4400e5a2f176de02c054ab6cbbb580b649c7a,1560694324,0,0,0,0,0.0
7434,I888bbf590c36120499f9b18ba885c91e239fb7bc,1560519221,0,0,0,0,0.0
7435,Ib99d120532630dba63cf400cc1c61c318286fc41,1560733725,0,0,0,0,0.0
7436,Ia1e0bd1f2ac0f25b989050d2cd8b019abe1b8af4,1558540518,0,0,0,0,0.0
7437,I03b884837fc4d9c1991753be8cbb2a4968bfaf8d,1560695258,0,0,0,0,0.0
7438,I3e573914ecfba36bbceee03c1aedf5af94a6ad71,1560771264,0,0,0,0,0.0
7439,I9330d949593fc545b817eef15bb69feaba7d73a3,1555994276,1,1,1,0,4114.285714285715
7440,I9e96196b107f00cd9e670df90fbef5063edf4969,1560768904,0,0,0,0,0.0
7441,I3565c75ebe4fc04589f08559cbc0c4da061e927a,1560738220,0,0,1,0,0.04985804307180943
7442,I3b9a12e99185d1a18ebd4dcb269f3933bb2d7d68,1560248593,0,0,0,0,0.0
7443,I339fdd59f7b41867b335eacc9357195b04a04a88,1560753865,0,0,0,0,0.0
7444,Ic6aebfcdf6b217a2f0e55322643ea8a33cd4b1dd,1560590832,0,0,1,0,0.4459585010839269
7445,I54b120e91a696412bf9466f5a2f10d7bac154b0c,1557240212,1,1,0,0,0.0
7446,I7cb186af14cffcfef35410754fe782e691d236b7,1560762449,0,0,0,0,0.0
7447,Ib1ed2df10404763ca79e5a2c5c62bf4c52600657,1558678865,1,1,0,0,0.0
7448,I7f376852fcfde92a46c0634a3070a2a115c2ea28,1560755799,0,0,0,0,0.0
7449,Iab26f9ef0e296cf07df6afcb14518d93707c9239,1560399518,0,0,0,0,0.0
7450,I4240a08bfff4bc7f945de2997e6bbc00a574b7dd,1560302619,0,0,0,0,0.0
7451,Ie88ea44706483cbe2d1004ca201c38c3213dc5cf,1560739886,0,0,1,0,0.007267228525486903
7452,I7d3c9fdf02706430df0a66f55eb20de3c04ecbae,1560756927,0,0,0,0,0.0
7453,Ie600965d02c13665540bb2963740f59faa30522d,1560730531,0,0,0,0,0.0
7454,Ibebada8c5fb50b30232195dd043bff33d174672c,1560213625,1,1,0,0,0.0
7455,I37b1ddbdab2f558215c450be33fd217f5e5041a7,1560753622,0,0,0,0,0.0
7456,If91ee7f616543593529855e4b154704cf78d36e7,1560750457,0,0,1,0,0.098025645505683
7457,I3e7e9934871b4b1d4566afb22c70fd04916d69ee,1560752686,1,1,1,0,17.917876399834093
7458,Iee38b7949bdf983c1347122a6d559bdd16594af7,1560209981,0,0,0,0,0.0
7459,I33f006780e666845b081d95b1566f066db12b07c,1560752613,0,0,0,0,0.0
7460,I4af2e693d46e0df039f66dfca3ab4dc693928d8f,1560748277,1,1,1,0,0.0982666848642009
7461,I96be555581633026255deda8607ac14d9edf2dfb,1560752105,1,1,8,0,4.773533606606335
7462,I3eefc03a0dc26a8b738f88c51352e141f96cd6eb,1560748016,0,0,1,0,0.09831129863081037
7463,I1f002f99f289829e62ac6de6e49991d68b60101e,1560318150,0,0,0,0,0.0
7464,I6b0ae6cf9b7ad1d37c74e040832f4706bab6477d,1560749346,0,0,0,0,0.0
7465,Ib07ba9e4c77f5240b05110b5252b648cd4c58d07,1560746824,0,0,0,0,0.0
7466,Ie4e5afb0fd7a6a9b536b410585df0ff23d34b727,1560748277,0,0,0,0,0.0
7467,Id07fbbcedb0c3dc0a8814683dc7e3a12ed16824f,1560737833,0,0,1,0,0.007941156763673473
7468,Id56fd0b43684d4f05584144de2a8562ebeecae9c,1560748739,0,0,0,0,0.0
7469,I2ac73c1b6e8f94aae4ced6954f5ad4fadeef487c,1560747951,0,0,0,0,0.0
7470,Ia156b94bd7a69b362d7ad272347e61e2fd7760bc,1560747305,0,0,0,0,0.0
7471,If2284cf9bfdd0047e2be417295cadd81a25cb1eb,1560747864,0,0,0,0,0.0
7472,I27137d8410feb62bca12e21b6e59321f6748f5c1,1560639427,0,0,0,0,0.0
7473,I41a105681a1e1578278ca64cc409913283c9cdac,1560745720,0,0,0,0,0.0
7474,I6baff396fa78cba8970bbdfb22df426757a800a5,1559882569,0,0,0,0,0.0
7475,I407c10d70e2b8a937bc62747764c3b364c2a931a,1560743451,0,0,2,0,0.06157372950055511
7476,I58ad43f0137def7727bd587ebb602d53c9b6ace5,1560735830,1,1,2,0,0.01370281560930258
7477,I6abcde03c3580c1354ad3d578e5c4454064d6615,1560746209,0,0,0,0,0.0
7478,I59906f8906407ef2be0e52f614665f06b37cdcaf,1560738714,0,0,0,0,0.0
7479,I12f3d90b11b9e7d37ff5e27e128241177854d4c3,1560717810,1,1,6,0,0.02616546501833164
7480,I4f1e1d4af8f30345c8fb426a042b2858b0bbe52e,1559786494,0,0,0,0,0.0
7481,I73a8f0a396336acf7d3bbc8988e629da510ae781,1552094549,1,1,0,0,0.0
7482,Idcd9f7d2c8339909984b2d1450cae625fa042549,1560742794,0,0,0,0,0.0
7483,I4269773c8bdd0626afbc3ec39aea0c94f7ffa9ed,1560734442,0,0,2,0,0.1287088162055621
7484,I02e877475ce13f14020100d17f34be7a6763be53,1560737833,0,0,1,0,0.09946377055181672
7485,Ife52e063a0baa0504b6549f25df4d170999f0498,1560739833,0,0,0,0,0.0
7486,I215d36612ecdcbea8422994ce2085b03aa84694c,1539754997,0,0,0,0,0.0
7487,Iefefe2b40d406a866e0ce9b7b420b3b74880d536,1560739926,0,0,0,0,0.0
7488,I02a4eaae0e83decfeded49f6268a33f1d10adc06,1560632003,0,0,1,0,0.032668210088351635
7489,I6e762d7a48b3afeb8c5c2948e2fa9248e657ef1c,1560730892,0,0,0,0,0.0
7490,I38cbe316eb2ddf5c31ac052a8af4552d8043e808,1560742264,0,0,0,0,0.0
7491,I38471bbcaa82f08b4ce081050f6579bd6dce4619,1560741889,0,0,0,0,0.0
7492,I9d3b770a031bf09ca7074ccf238288e97d906128,1560215927,0,0,0,0,0.0
7493,I99eb4c114ecde2c6390ba5abe38e5cbd31b621cc,1560211200,0,0,0,0,0.0
7494,I5c424d1db51df247a4ac3e0ebc081b3c3b144d09,1560741256,0,0,0,0,0.0
7495,I17283fe245a290bad0e46be1588e1c2df0071c6b,1560492814,0,0,0,0,0.0
7496,I2a02d5d8efec26ee1cea81bbd3dc9a1e0aff529f,1560740782,0,0,0,0,0.0
7497,I0a1fd31b9530259947c257b8d05418e69565ab67,1560739901,0,0,0,0,0.0
7498,I46605c9328b8f30d8a48737681adfb71c31e9183,1560737858,0,0,0,0,0.0
7499,I492dff1a9d543f2f2ea758a241cc8cca217d0361,1560740070,0,0,0,0,0.0
7500,I3dd3102ca3546b3d9d196b59f9373997a841ba6b,1560734307,0,0,0,0,0.0
7501,Icaf11c03769656e4e3495d440877750c284acc44,1560738771,0,0,0,0,0.0
7502,I00138d5b3e12c524851b7f24475f2a53263f0515,1560631577,0,0,0,0,0.0
7503,I3e02a2e250b87ce8cfa51627c5f87b20fd982c22,1560738196,0,0,7,0,58.958400138436346
7504,I8558ff3ade59561f81b6a4b9abb9806dda835ef2,1560737787,1,1,6,0,45.729441960689755
7505,I5baad93a049bb3ebb3cfc9468d7d2e6effba644d,1560492639,0,0,0,0,0.0
7506,I8e30423f946361f2d743f051bfbb6dbff796e86b,1560737853,0,0,0,0,0.0
7507,I01d785405a51605a19429bcd9560232530fc51c1,1560734407,0,0,0,0,0.0
7508,Ied4ad3a740562a7bf9f295880de81142fa09d92d,1559889332,0,0,0,0,0.0
7509,I3d054d6b98f04660a5d2a91143fed8bd60abf6da,1560737077,0,0,5,0,59.05193303531388
7510,I3f2ce172c713d25a5209568d8bdd359573e52c0a,1559627304,0,0,0,0,0.0
7511,I1c88ea554e4bf8fd9f1e57c70df901d293b5dfb6,1559607574,1,1,0,0,0.0
7512,I4503fbd73e1e87771b5e097964a176bf37b0749a,1560736633,0,0,4,0,31.073603496769326
7513,I92345c11256f06b4fa03ccc13337f72af5a43591,1560641394,0,0,0,0,0.0
7514,I0644690e93c19c224c1d896fe3593f8b38901cbc,1560633534,0,0,0,0,0.0
7515,I5a148001dba7749ac15119aed388adb12b6f51ad,1560284046,0,0,0,0,0.0
7516,I4ce0495702c56b3911f42f26c2f81d28073cbe19,1560633534,0,0,0,0,0.0
7517,Ic27f5b797bdb9370cf8f6b3b7bb3f1523d4a454c,1560633534,0,0,0,0,0.0
7518,I846b6d99867767409536e7c9bd0cbd11d9236074,1560633534,0,0,0,0,0.0
7519,I7e181f591038d556f1123b6e37adf8441059e99a,1560633534,0,0,0,0,0.0
7520,If2373fd24903d2e719a986f28c15742f32913e81,1560735652,0,0,0,0,0.0
7521,I53a2acd3a48b5cbecf353ba1f26d87dd034f4751,1560734390,0,0,0,0,0.0
7522,Ic7b908b1e823d854b13c7fd4d882a98aef730c8d,1560734114,0,0,0,0,0.0
7523,I94378271cf85fbe6302cefc19a167d8cf68e1a69,1555008377,0,0,0,0,0.0
7524,I099ae06e91113dc2206b168fa945b927c830a7c2,1560735228,0,0,3,0,44.84808116752986
7525,If8424fa7e46e17aa0acb8a825e1affe9b26f6961,1560734240,1,1,2,0,50.96141728101389
7526,If718396f7dc3f64ba745302d20607329950bd447,1560733392,1,1,1,0,0.03605486348393472
7527,I3771d0a791dde0aa326351366533eaa19c22330d,1560492533,0,0,0,0,0.0
7528,Ia07e4bb837126939dff4cae4d2753a3c8e7c872b,1560728491,1,1,1,0,0.03612875384652054
7529,Idb19932727c6c56539ae2405b000b25e47f123e6,1560871588,1,1,11,0,0.04357062397790767
7530,Ia5371664b7410bc0447b95c86b8edad9319abbdc,1559661652,0,0,0,0,0.0
7531,I7647180daad4c96f82933ff8401a46a1415a651b,1560456703,0,0,0,0,0.0
7532,I588b8d780cadd8b83729d67f0a76aa072ac1e79d,1560498476,1,1,3,0,0.09646879422219294
7533,I740a711c0b04ce78433fb983279cda234d156da3,1560781082,0,0,0,0,0.0
7534,If74eec05fb721ceeb1f9f8d7fbac9d68be6e767f,1560820593,0,0,0,0,0.0
7535,Iba32ba31f3f80f6db2ab33d959c54deeb8156dee,1560847130,0,0,0,0,0.0
7536,I099805e4a3b510bc6a6af26043e710688d431b74,1560852635,0,0,0,0,0.0
7537,I1a4f47bb32543ff2c1ce54626ea016c7ce563637,1560808525,0,0,0,0,0.0
7538,I3581e2e1136a369dbd7ae85a75be85579d7287ac,1560847746,0,0,6,0,0.1754914700933503
7539,I9c95900ed1b6e8823bb30c4ded37f214a92deffc,1560820437,0,0,0,0,0.0
7540,I926327d6274f2da0f2a60087a4fe0b4da3cb6fd9,1559108603,0,0,0,0,0.0
7541,I6505b33e040f1111e0578b23d7916dde1c611a59,1560839182,0,0,1,0,0.08907152216427304
7542,I39a7a1da6c8ae733010009372fd36a88814e4faf,1560839389,1,1,3,0,0.02312420419339051
7543,I029a43875b03ddd22659aa5c0ff2bc63dbbf4c9c,1559024247,1,1,4,0,0.014993976370107829
7544,I425f1ba742b38960267a1015f43e1a95ad6a4a0d,1560749208,0,0,11,0,0.014163273328999743
7545,Ibca1ac57212fd82f83d6feb4fe83573a07bb7c4b,1560737936,1,1,0,0,0.0
7546,I5e5e90108fe53ba0d27a4bf7ff2513290bc33f2f,1560844904,0,0,0,0,0.0
7547,I0cd44c6cbacdad2c5a7b88e759ea71e882fe5784,1560844703,1,1,1,0,0.4208967438960229
7548,I61a5c9513ab30d4240eb727bbd6b99e9b4e4eb23,1560820423,0,0,0,0,0.0
7549,I0cfc5778c7f958a164d0f3fbc3abf888505cff61,1560837007,0,0,0,0,0.0
7550,I555dc6ecd2c5e46f3ab0d5996df796114d006492,1560839901,0,0,6,0,0.013305866993269279
7551,I9d01eaf84d4451234e5a1b13f12603c160693bd3,1560836641,0,0,0,0,0.0
7552,Idd1f7d559496ca6806e39ed7d5caab50bbcf31b5,1560828984,0,0,1,0,0.011921793037672868
7553,Ib764e566be200722e99a2548fe5e071800822adf,1560829393,0,0,0,0,0.0
7554,Ifed0b4daac134d189b52cd1f2beab42e0e0079cd,1560833844,0,0,0,0,0.0
7555,Icfe0c56084297f321e723cba90408f16bcc602e2,1560840585,0,0,0,0,0.0
7556,Ibfec7255108e450454d02fb2f0d19e86979e0d6a,1559560095,0,0,0,0,0.0
7557,I06e125a874895c00c40d2ccfd147c9f6ed3bf210,1559791378,0,0,5,0,0.023476941657591725
7558,If3e356df4ee45b711efa8288c12f92d34d4edc87,1560839141,1,1,4,0,0.05102810375558122
7559,I353d6efdb435c38e99f28ba5d60982d2bd2c0493,1560752657,1,1,0,0,0.0
7560,Ib0fca9ed315ff118e330199a5f0c8c1037673b3c,1560734418,0,0,1,0,0.0323761266536088
7561,I041e3814791b230bc0021a534aab594b4a0ab92f,1560229147,0,0,0,0,0.0
7562,I437309217fb5e706bce04e82a63a227e1a2baef0,1560835286,0,0,15,0,0.017809426719487376
7563,I71091355fefcea439aa4119e1c018f943816c476,1560596615,0,0,0,0,0.0
7564,I4a35a3f57009f0a8c27f78c83e4f9431e0394ec1,1560472971,1,1,1,0,0.014087258172810875
7565,I31a3190af272846e5c95d64fae5d49f88452db13,1560832570,0,0,0,0,0.0
7566,I5d1f6283190d5ce31f570a200a0a2b38c5943a9c,1560832570,0,0,0,0,0.0
7567,I84d41c9ecc1f6b5ca20e39c5ecbbba08ba9e0a93,1560816257,0,0,1,0,0.03141279024109316
7568,I375744a2eaece208dcf243e0d5270f197ffd8553,1560816022,0,0,0,0,0.0
7569,I918afdb28e89394bdb4447c8568e4efb35d80ad0,1559560561,0,0,0,0,0.0
7570,I24af19ea1ab11f166ad56470de1a31bd029025ba,1560834030,0,0,0,0,0.0
7571,I72914d5ba888589eb5e372fb475e3993c6367eef,1560815879,0,0,0,0,0.0
7572,Ib889c78fa885db025f8ef8c5904a49e4957c75c7,1560335575,0,0,0,0,0.0
