Unnamed: 0,_id,date,bug,__,ns,nd,nf,entrophy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
2989,Ia87a11d88ae3ce56fcc4267fe6c5a9c13bf7f533,1557476492,0,0,1,2,2,0.8708644692353646,18,30,1776,1,13,0.0,41,388,5.5659855459507845,0
2990,I2a9372cc95d3339e4f821b450e1973447ca68628,1557478984,1,1,2,2,2,1.0,2,0,2110,1,7,4.847123842592593,46,14,2.0647514175293,0
2991,Ie98bad27f490b282948a5821bf3b191def7ae7b8,1557479472,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,12,0.06474628770115783,0
2992,If6089a371fa8e21828eba2e23cddd2d19fb69e8a,1557480649,0,0,1,2,3,1.5566567074628228,6,1,121,1,0,0.4816898148148148,13,56,3.1566861295116384,0
2993,Iae19b3b061db862b9991074f8172e30070cd550f,1557482994,0,0,1,1,1,0.0,10,0,4414,0,7,1.4631828703703704,142,2160,8.682891263591465,0
2994,I2bd18c7950db1aa7bd8527210c1baf2c7d174375,1557483470,1,1,1,1,1,0.0,13,0,0,1,0,0.0,1,92,7.1871148636239734,0
2995,Id710ea613c77a5b16cc5e79545c0812d0f4650e3,1557483657,1,1,1,1,5,1.3191494458083464,530,371,885,1,4,73.8973587962963,93,2993,29.36966838601193,0
2996,Ia2cf81372b8e2da9b879f3d737de014eb30ea34b,1557486140,0,0,2,2,4,0.5008484754843416,231,1,6,1,0,0.0,86,4545,282.32527653552967,0
2997,Ie07c8a5969ab94dad82d4f7cfec30597c25b7c46,1557487074,0,0,1,1,1,0.0,4,1,129,1,3,1102.8990277777775,4,689,7.92928885680788,0
2998,I38c08955bdb4ff2b0963d5c91c6e8f78267b8004,1557487766,0,0,1,1,2,0.7793498372920852,30,35,2884,1,1,4.3107291666666665,93,2991,35.57766453232141,0
2999,I2126903196b630c0bee2c022be1a818e0856ce3b,1557488937,1,1,1,1,1,0.0,2,1,814,1,5,0.0,13,666,14.16426423370924,0
3000,I17cae9e0c6aa1168ba534e6da4e3652800ac81e5,1557488937,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,666,14.16426423370924,0
3001,Ib0b791376acb7ee1cdc163f808b8ecf77dbdaf06,1557490686,1,1,1,4,9,2.6109105907811756,25,69,2089,1,26,71.75254372427983,167,668,24.924872335785842,0
3002,I7cf1bc512f7e4ab6592c1d645b95c7d135bd6c59,1557493016,0,0,1,1,1,0.0,22,174,200,1,1,0.0,4,2990,22.97105074398138,0
3003,I127659be145e348fae20930615666d67dc7971ef,1557493080,0,0,1,2,2,0.2974722489192897,38,0,745,1,0,0.0,7,86,4.817869056370046,0
3004,I8678ef29383f066915672dfb8632eda305e49ae4,1557493890,0,0,1,1,2,1.0,2,0,310,0,3,84.46827546296295,27,691,9.763523258959294,0
3005,I29fc808544382c3c77f0bba1843520e04f38e79b,1557494177,1,1,1,1,1,0.0,12,18,99,1,0,0.0,5,34,2.156632643178592,0
3006,If64b03c03f29ccff2ffcf255d94a2c736806af89,1557497434,0,0,1,1,2,0.1861442930683528,35,106,157,1,5,275.213425925926,14,2989,21.766890187419552,0
3007,If26e19d73c9bdb996343468cd1cff8edc574cb17,1557498322,1,1,0,0,0,0.0,0,0,0,1,0,0.0,0,2991,23.856461918928552,0
3008,Ib4bf2a47cad4151b4b64d922855013b22b4fbb15,1557499846,1,1,0,0,0,0.0,0,0,0,0,0,0.0,0,185,8.333469043302399,0
3009,Ieba43cfb3637bb50959801ce1226431f77e16e05,1557501224,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,184,8.1926436617601,0
3010,I955995c1cc5f27a4a6a3849e19082ecb3e40bd4f,1557502472,0,0,1,1,1,0.0,1,1,1237,0,21,1.6919212962962964,98,938,6.612866417770967,0
3011,I1e38c65eccfe9b8b7cb2d9acd6eb02aa33f8b877,1557518253,1,1,2,3,2,1.4963428753301136,8,154,240,1,4,79.52999421296295,10,2995,30.74602699966061,0
3012,I851e6a7da0a3fb3e23b4fa2ed8dce3051c680f11,1557527375,0,0,1,3,4,1.4891353321499976,22,3,2420,1,30,6.521877893518518,95,229,7.960249888909664,0
3013,If5a4d8eff4e51d72fb9dc1d5db2bfe674ec5753b,1557569460,0,0,1,1,1,0.0,1,0,26,0,0,0.0,1,51,1.045527258900015,0
3014,I9925f392ea98cd6618551e936e1dbd5a2a9324c9,1557584212,0,0,1,1,2,0.3372900666170139,19,13,1051,1,9,72.92430555555555,41,16,2.0,0
3015,Id799e5f44efc3a9c3d8480f6f25ad032c2a631bb,1557592350,0,0,2,3,3,0.8516434910340479,334,300,69803,1,26,2.6265933641975305,379,682,10.250375734737997,0
3016,I798343b3405ee84bb509d97e88b7e642ffc4d1e3,1557598872,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,9,0.0,0
3017,I2f41e5126a5b465df23897904a6513dd3ed8dd92,1557625822,0,0,2,3,3,1.0510085388702697,22,20,1108,0,2,8.60085262345679,40,589,13.304289091959872,0
3018,Iaa4b62b217f015423cddb99fd86de75a352f8320,1557635659,0,0,1,1,2,0.8879763195151351,32,4,6896,1,22,46.067106481481474,217,70,2.387131408608214,0
3019,Ia57f6e89b97bdbaf7274d6a89c1d9948b6d40ef5,1557638304,1,1,1,2,5,1.8400963549125464,94,1,792,1,26,89.9855925925926,71,49,11.094687645065274,0
3020,I81f2d205bbb0c2b2c530b2bd991c1e6ff30cc94e,1557643387,0,0,1,1,3,1.1586048283017796,68,2,4233,0,9,162.78505401234568,45,44,4.129948227114406,0
3021,I1c0c345a1c464a47adebc2610b09bcdc28fde221,1557649399,0,0,1,1,2,0.8224042259549891,0,70,2954,1,1,6.181481481481482,91,623,7.2579210524453215,0
3022,I407d7215d077176678a714ff1446e987bb818f7c,1557669808,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,16,0.0,0
3023,I32873fc548ceee573f8616b4d49b8a8b98881803,1557675165,0,0,1,1,1,0.0,1,2,558,0,25,0.0,53,336,9.542213455993457,0
3024,I14c932dfe97c6712fd4868c1b3a0e3a61a6a562c,1557708400,0,0,1,1,2,0.9895875212220556,75,0,3666,0,10,0.0,47,44,4.171816561415058,0
3025,I80503cc27970fbb23bf17cd8bc50eaa7787aa6bd,1557711002,0,0,1,1,3,1.357871625279064,51,1,4325,0,10,104.21767361111112,48,44,5.533747075583973,0
3026,I13e34b830dd60f59fcae8085ae2be189d9cc9282,1557712075,0,0,1,1,3,0.9548043423976538,222,7,4648,0,10,23.62929398148148,57,44,5.5456067336588575,0
3027,I3e5c20d2ffbbe604e6c8b21e2afa50dd6c9f2b7a,1557713053,0,0,1,1,1,0.0,1,1,559,0,25,13.28355324074074,83,799,10.782031696082036,0
3028,I609ad6664774018e4f4147ec6158485172968e16,1557714210,0,0,1,1,1,0.0,1,0,442,1,12,13.572256944444444,37,28,1.3832596140789817,0
3029,I6dd8debad1cb850b8562ee96ae0f366d1f822a6f,1557717874,0,0,1,1,1,0.0,6,3,385,0,2,1342.0380208333333,6,50,11.394646829597368,0
3030,I52494af3d49a388dc45b57210ba68292ae01cf84,1557732468,0,0,1,1,1,0.0,2,3,5237,0,47,0.0,227,55,4.3918175699594455,0
3031,I1929f88327d9035beb860c8b1416198bf8527155,1557732495,0,0,1,1,6,1.4039091463823703,148,108,36002,0,8,85.18701195987654,962,682,12.752506406014481,0
3032,Ibdc77bac3a9f7890d468fe5e244ed4d452741df8,1557732495,0,0,1,1,1,0.0,243,0,17961,0,8,0.0,416,671,17.517684607356564,0
3033,I3bb9ef3a1134e67d2d062bea2f0e4032647e12e6,1557733700,0,0,1,2,3,1.4937095464322434,17,4,638,1,5,123.73584876543212,23,667,13.549183600316894,0
3034,I412e3dc6661373b8b70cdd15a385ad7bbd55a897,1557736665,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,44,0.5221661648776317,0
3035,Icf3f21bc385cac9673ba29f0154680e970cf91f2,1557742940,0,0,1,1,3,1.5,0,4,4101,0,26,43.36942901234568,364,54,3.377850058231755,0
3036,I698ee20704ae0aee874ba642e7b0e070ddc99194,1557744986,0,0,1,1,1,0.0,44,41,130,1,2,1167.4735300925927,8,940,7.456492481040247,0
3037,I59fe9a179e48537c7d82cbba72cde9f92b42a029,1557745178,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,940,7.453644127784956,0
3038,Ibce2807ecb44fa21697ca04a51c44ddca0f661d8,1557745934,0,0,1,2,2,0.9852281360342516,15,6,3999,1,0,0.0,35,102,18.58813336242762,0
3039,I9f9573675ffd6519da63961f48f61260ae4717fd,1557747205,0,0,1,1,1,0.0,2,0,115,1,4,152.63101851851852,8,939,6.449221432996048,0
3040,I133299ba3be3a15ced076c95e4833ba6070d7eb7,1557749755,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,939,6.412257613398538,0
3041,I2bd5b6e1b033857eeecbea90dfc52ec949740cfa,1557750309,0,0,1,2,3,1.4949188482339508,1,10,19966,0,10,58.39334490740741,114,2024,10.779078841411323,0
3042,I1192ffdbfb5cd50445c1206c4a3d8253295201dd,1557751719,0,0,2,2,2,0.967788462826768,37,1,1371,1,15,6.340989583333332,120,1008,7.2208629602542125,0
3043,I7c794b4b1d4518af31e7318a283aa3681a0cf66a,1557752504,1,1,1,3,3,1.8309277963250656,58,43,1396,0,1,3.378587962962963,47,141,7.547465523069951,0
3044,I5035f76d74ead6e786c04a368595cb5e42d36f91,1557753550,1,1,1,1,2,0.6631968402398287,19,10,618,1,5,0.0,19,666,12.4626874436132,0
3045,I5b123883e19cbc6a8ec30c50705e6b945a4d322d,1557754254,0,0,1,1,1,0.0,1,1,106,1,0,102.65832175925928,2,2994,17.728951489392575,0
3046,Ib678f7648515435e990b051579a6dda2e7e6a14e,1557754857,0,0,1,1,1,0.0,0,5,5,0,1,0.0,19,296,4.223254888862786,0
3047,I9a3ffabc2edb2173c536509b22f330f98bba7cf3,1557755191,1,1,6,13,23,3.9024609112153135,470,324,9399,0,9,5.7112796296296295,259,597,39.79857341053589,0
3048,Iffc0755cca419b72d8facd8ece950e78cdae892e,1557755209,0,0,1,1,1,0.0,1,1,101,1,0,2.7932175925925926,5,2991,15.881512978395302,0
3049,I6276b5ad033f5c13597e34ca4eaadbe20986d763,1557756370,0,0,1,1,4,0.27621324363241323,238,11,6506,0,2,99.897734375,101,671,13.614109735257706,0
3050,If60c5ccb3e6aa1c4bf0cb985abbbce9f019456e5,1557756370,0,0,1,1,1,0.0,8,2,2015,0,0,53.39646990740741,5,671,13.614109735257706,0
3051,Iff8c317a9116868b36701d931c802d9147f962d8,1557763007,1,1,1,6,8,1.8683626237552549,202,36,1295,1,1,0.3529267939814815,47,40,10.811765344587274,0
3052,I82008e46fb3b80de8e8a0ac42afc54e8c4b67411,1557766406,0,0,2,5,7,2.624954889676303,0,35,3147,0,2,0.0,80,646,157.21527691318164,0
3053,Ia602b80275f72baa6cdf6d61c22d3f3a6cfc3019,1557774569,1,1,1,3,3,0.7533347247815687,18,9,600,1,0,0.0,24,34,3.8738641472941326,0
3054,Ia622883e39cafb06809853e3fd90b21441124534,1557786075,0,0,1,5,12,2.6012882855606025,37,1180,4252,0,68,36.74338271604938,368,649,43.60950617819468,0
3055,I534e20d3b163ab22c2b137b1c9095906dc243221,1557786117,1,1,1,2,3,1.6516081973428012,140,11,1229,0,25,0.0,127,639,32.630450492403966,0
3056,I183cb0dde8d01065b955cf4b70e76ae43ac88885,1557788457,0,0,4,7,10,3.1276204074720733,32,32,2579,0,9,17.707225694444443,124,638,28.66666492727227,0
3057,I1e1ad97f2b455e33f61ffaeb8676289795e47e72,1557789261,1,1,0,0,0,0.0,0,0,0,0,0,0.0,0,638,28.57104694013954,0
3058,I5643ce049bad0dfb45405c06adc7c2eb46a394ac,1557795617,0,0,1,1,1,0.0,1,1,137,0,1,3.4095717592592587,6,23,1.0984035210491123,0
3059,Ic822080991ffa2d50352c5f613e45648a327cf16,1557814852,0,0,1,4,55,4.626593309042389,5171,1763,88754,1,9,17.05271191077441,162,3039,85.28020273389849,0
3060,I5ae7f2dc68c68c1a4851c637dcb75f312b0b35f5,1557814977,0,0,1,1,1,0.0,3,0,240,1,0,3.687893518518519,21,141,8.484055685786695,0
3061,If9745f72c0ee4444ea2a2faa50813d2e1ac2bf97,1557816496,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,73,0.7099022995243153,0
3062,Id9bcd51a8b49523eeecbd0d8d527372a0b8d8760,1557817256,0,0,1,1,1,0.0,8,5,400,1,0,20.374247685185185,2,2980,18.9625247359223,0
3063,I5db429c86e01b55ec3abc6ab4ca11c221b27f189,1557820202,0,0,1,1,1,0.0,3,1,554,0,12,17.493645833333332,34,2980,17.93504114014463,0
3064,Ie06061eb638162e0560cdeb0b8993d94cfb4d290,1557823716,1,1,1,1,3,1.350980820280948,96,55,3461,1,36,7.584695216049383,259,73,5.470065462070788,0
3065,Ia77cd4a582c4edfbe59bbc311e6ce14046df0e83,1557825839,0,0,1,4,5,1.5445692647126186,56,10,656,0,0,40.411087962962974,21,4668,32.36426380750028,0
3066,I7a3a638f4848d75f2bdc997517f4ab23656da4f1,1557825839,0,0,1,1,5,1.4862060128464063,119,53,5737,0,24,8.532993055555558,165,4542,245.86700230111083,0
3067,Ic49351bec2033abd3f5428154ec3e9a7c2c9eaa5,1557825969,1,1,0,0,0,0.0,0,0,0,1,0,0.0,0,1877,2.885026843549707,0
3068,I4366596203940ab2d1fb20f88bc40e95a57157c4,1557826539,0,0,1,1,1,0.0,6,0,0,0,0,0.0,70,642,18.564026416207927,0
3069,I281aadf1677d4377920c9649af206381189a27e6,1557827066,0,0,1,1,1,0.0,1,1,418,0,9,7.693171296296296,20,15,1.2889351868882282,0
3070,I2d18f9278e68b9766058ae8ca621e844f9d89dd8,1557827137,1,1,2,2,2,0.944591181931659,55,14,221,1,4,0.0,17,937,9.236928771571488,0
3071,I35d883196c7c3b35e14b49c0f5c779a91e72ce42,1557829005,0,0,1,2,3,1.7935209511274697,25,25,1581,0,1,1.2992881944444443,63,144,17.560299269997117,0
3072,Iba5d25391870b4a6014fd90fc79ab101c75ea3c7,1557830419,0,0,1,1,1,0.0,6,0,0,0,0,0.0,57,642,17.5588546603724,0
3073,I45dc3ebe2d3b6c9e53273cd21782ee11a53f5edb,1557832689,1,1,1,1,1,0.0,2,3,748,0,0,0.0,8,4625,81.23503092269465,0
3074,I5ca10926ab663a8ff4df9973530e645e2469c1aa,1557833095,0,0,1,1,1,0.0,9,11,392,1,0,4.59130787037037,3,227,6.769562139846606,0
3075,I56846e86d3d98fdf4cac388b5b284dbc187e3b36,1557834142,1,1,1,1,11,2.887404090501308,548,52,1459,1,1,57.775417718855216,161,2985,27.778868849166713,0
3076,I31010cb5cabcea8274fffcac468477b58b56e8eb,1557834602,0,0,4,6,7,2.048704994945615,70,70,8042,0,1,0.0,49,641,16.543066963131793,0
3077,If0382c45b9c99540adce3a894054730f5a7a9fdb,1557834829,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,331,2.4381604858149077,0
3078,Ia38130481e292f581da7fa3289c98c99dc5394ed,1557835701,1,1,1,1,1,0.0,53,46,233,1,6,73.82421296296295,8,73,6.087460780879757,0
3079,Ic54e1587e3ad54f0c1f5e82f1a6f3522b4c6bee9,1557836668,1,1,1,2,2,0.8997437586982626,22,16,443,1,2,8.627100694444444,53,141,7.214657291476616,0
3080,I81ca80e59335d36be6b43d57ec8e17abfdfa3bad,1557841450,1,1,4,5,5,1.9292754289129677,96,180,3537,0,2,0.0,37,636,114.76521826152872,0
3081,Ic960fb3ac963b15b4a225aad84863d58efa954e6,1557842304,0,0,1,1,1,0.0,3,1,219,0,4,210.88004629629629,15,938,7.114429096564655,0
3082,Iacd67c1623807d4ce900039fad521743ee2be4a9,1557842455,0,0,1,1,1,0.0,2,0,36,0,2,46.56826388888889,12,296,3.1896623845087424,0
3083,Ib83bc87e46b49f3271b90bacb2893bb8e278e4f2,1557843307,0,0,4,10,12,3.5330644064515537,125,8,8970,0,2,0.0,167,621,92.0997807506012,0
3084,I893346680233ef9fec7104415a54a0a7ae353378,1557846738,0,0,2,3,5,1.823026490712885,15,11,3505,0,0,0.0,7,597,15.923925620861723,0
3085,I458b3a89bdf143e7018e8be7cb6a5e8c068a47c2,1557854506,1,1,1,5,7,1.4471611829472175,105,69,2125,1,2,4.650671296296296,118,144,15.918301684428195,0
3086,I0c4e9ec9bb5a8428526f00a4e62e020bcc30f0bf,1557856999,1,1,1,4,6,1.9104336430847224,29,37,1926,0,2,0.0,96,142,12.912814098516519,0
3087,I622e03f1a13fec969d3a11b6a303a8a492e02bcd,1557858161,0,0,2,2,2,0.4021791902022729,45,5,666,1,12,89.59302083333333,25,321,4.532248726494139,0
3088,I411c2cd7a7edc2e7c774218c6786f9fd4fcc53cb,1557864109,1,1,1,3,11,2.8730995569053417,132,108,3240,0,2,2.6071498842592598,262,198,18.716907935267013,0
3089,Iea954fdbb8272b2d642dae0f816dc77286e6e1fa,1557872345,0,0,2,3,3,1.5221898721658214,11,6,44811,0,22,77.45952160493827,190,67,3.2284673274228908,0
3090,I44af6cd8baa8fcd2a666429467fae4bed5f21fa0,1557881053,0,0,1,1,1,0.0,1,1,932,1,25,1.2528125,114,5,1.0,0
3091,I721f86aba22a6506b5b7ac162977cd31dc371b0a,1557890241,0,0,1,1,4,1.3929423771196223,111,5,1458,0,0,7.742986111111112,8,495,4.679884657101205,0
3092,If256c838b1f0202a8703d91496ffdbe16be3a700,1557892847,0,0,1,1,1,0.0,22,0,763,0,5,0.0,14,44,3.061207302626592,0
3093,Ic09b4688ee5ec7f1a626a21216a85b075961aad5,1557892847,0,0,1,1,2,0.28639695711595625,20,0,3773,0,10,0.0,53,49,5.004894089711086,0
3094,Ib3ac074cf1f98fe69f53af82d2a0441582116570,1557901079,1,1,1,3,5,1.8419171866886992,11,5,976,1,4,13.01662962962963,56,669,18.118452406906204,0
3095,I435fb2e955e95d592bd4913e06b550590c7c1089,1557907112,0,0,1,1,1,0.0,10,0,8,0,1,650.4032407407408,2,2985,21.962058761967835,0
3096,Icaa75c5c93f73f18a400c22f18a8cc603aa4011a,1557914304,0,0,1,3,6,2.3505433288181994,106,21,506,1,2,0.0,13,101,15.271940343618546,0
3097,I4f0ff7941a5d26994ef6bbd10346eafe31160a21,1557915443,1,1,1,3,3,1.3402140889071492,24,17,698,1,0,0.0,17,142,8.682294732729503,0
3098,Ia0b3b4b02332fc83c0c85e992b37ded467070472,1557916469,0,0,1,2,3,1.0232839663085307,194,17,556,0,2,0.475,19,21,3.5428270627293754,0
3099,I1f7ac98b1741f83ed740f6eda6c36b7e9b16e5af,1557916585,0,0,1,2,3,0.6032154068313578,90,5,1102,1,6,36.33353395061729,31,11,3.0,0
3100,I2b541a6b335ce732f4c31652aa615240ce7bb1c3,1557919322,0,0,1,1,1,0.0,7,7,576,0,0,126.56108796296296,1,4536,76.475293423018,0
3101,Id4be016ee1555cbc3512eca0ae10236d7f06bd02,1557919392,1,1,1,2,41,3.1688833016046267,116,75,8561,1,45,79.28298667570009,385,4624,75.45252126660706,0
3102,I090f5a5aa754462b3253a2156dc31fa67ce7af2a,1557919402,0,0,1,1,4,1.9542473996920804,17,0,1657,1,19,192.12564814814812,73,4614,34.8789355860268,0
3103,Ib8402f80239e1e96ea5221dfd5cd0db08170d85b,1557919415,0,0,1,1,2,1.0,6,0,925,0,11,34.61572916666667,34,4669,28.939247770454685,0
3104,Ib2bae1dead4ccde92f00fa3a34c05241ff7690c6,1557919415,0,0,1,1,1,0.0,4,7,1418,0,40,4.717210648148149,137,4638,29.913070410058488,0
3105,I7d2ecabf0c7d8df2065d7052718f611bb2907801,1557919415,0,0,1,1,1,0.0,4,4,1447,0,36,0.0,151,4618,30.88413438866481,0
3106,Id85a15e8a9d6a4b06727e655a95dc81e63df633a,1557920210,0,0,2,3,5,2.0702930679409093,52,2,3952,1,37,2.6908310185185185,234,73,10.334232075496168,0
3107,Ifd43f4edd0c976e9ec84b145cdaf331b42fa6e53,1557920221,0,0,3,4,4,2.1556390622295662,10,6,316,0,4,0.7436435185185185,141,650,25.194688501300806,0
3108,I0791c59bab307d237b315c1b919265902f7d9917,1557925251,0,0,1,1,2,0.9852281360342516,9,5,144,1,5,21.65091435185185,13,115,3.4430415986062037,0
3109,Ib2f6be05159e387374bc0255cb681c3147553973,1557925812,1,1,1,1,1,0.0,27,2,1931,1,14,11.882465277777778,87,2985,21.76182105495123,0
3110,Iefef7337f962914817558bcf0c622a952160ac44,1557926746,0,0,1,1,4,1.1568234109246738,90,28,405,1,0,0.0,13,334,6.366796601417168,0
3111,I52d0d9a72de416201745eff992d84d72409cecae,1557930629,1,1,1,1,1,0.0,9,6,9,0,0,506.8042129629629,4,3039,45.75373245961276,0
3112,I52d43d010a5ca8359b539c33e40782877eb730d0,1557931418,1,1,1,5,11,2.3838854792945017,169,134,2547,1,2,2.8727141203703703,226,152,19.568369065371485,0
3113,I14c76fdd60b48dd517c1593972a56d04965cb272,1557933126,1,1,2,6,9,2.536827217674181,131,169,2586,1,6,96.19478266460905,71,146,9.834785391600578,0
3114,Id3dd3b6cda4f103b08f6e924923426a86bd46ec8,1557935181,0,0,1,1,1,0.0,1,0,90,1,4,1617.7111689814817,6,225,2.7015412376664765,0
3115,I280ca19d17a6ea8a15e48637d4445e2b6cf04769,1557937828,1,1,2,5,29,3.601137411594745,316,179,5280,0,2,5.407927494026286,438,202,36.707346668556006,0
3116,Ie0460aa935808d65460408feaed210fbaa1d5d79,1557950188,1,1,1,33,40,4.7612665052792575,210,79,26170,1,173,281.30823735320683,1080,4476,112.34011573024921,0
3117,Ie7cb7b0d9d6138ebd2eb548d0d8ea6e409ae10b9,1557950188,1,1,1,1,86,4.595559238215651,2637,3012,3170,1,35,857.4985543173987,282,4525,198.26336701274963,0
3118,Ia0354d1aff2df2949f838528c8171410bc42dc8b,1557951972,1,1,1,1,1,0.0,7,0,1720,1,31,26.005358796296296,92,4502,72.79279882849951,0
3119,Ib4a90cfffb6ba866c855f66f1313372fdd34ce41,1557974723,0,0,1,2,5,1.8400963549125464,94,1,791,1,26,107.04534953703705,76,49,7.507558907508348,0
3120,Ic371c192b29c85dfc4a001be7fbcbeec85facc9d,1557975165,1,1,1,1,1,0.0,521,377,1066,1,14,54.46590277777778,65,430,34.71662017819703,0
3121,I4211e6afcd7ab61a4ed2c9a2aa5ac1ea04982695,1557977852,0,0,1,1,1,0.0,59,44,928,1,13,25.52466435185185,48,4517,64.59441609309147,0
3122,Ibed7f91c739ac65e33ee8d73eed066a7a81f938c,1557989593,0,0,1,1,2,0.8631205685666309,6,1,567,0,3,0.0,31,2804,108.02613564290577,0
3123,If7db420e96b0ff280593fdcb36ebb626cacc91af,1557990608,0,0,1,1,1,0.0,31,9,12439,1,8,0.0,246,416,3.5786629015194125,0
3124,I163c55d926965defd981bdbfd2511de7d9d4c542,1557991665,0,0,1,1,1,0.0,2,2,432,0,15,6.426608796296296,40,226,5.154771345088394,0
3125,I21051f26c6722a957295819f2f385f2bbd0db355,1557996393,0,0,1,1,1,0.0,3,2,85,0,0,0.5370138888888889,6,662,19.10520729330456,0
3126,I3787448b03689a1f62dd810957ab6013bb75582f,1557997207,1,1,1,2,15,2.2442189525657685,366,439,977,1,5,748.2889390432099,53,4540,156.37169556125986,0
3127,I49ab48a9bdd64a7ed777a045e2d92d28a37b5c0b,1557998959,0,0,1,1,1,0.0,1,1,849,1,2,0.2530208333333333,29,668,12.56420731016557,0
3128,I521cc1176311721a18aaf76d4966e945c8453e9d,1557999304,0,0,1,1,6,1.7625970700287308,10,101,976,1,0,30.882482638888888,16,32,9.388033858335774,0
3129,I65d8fcc235ae2f3717582d00352356eeb0eaf73c,1558001002,1,1,0,0,0,0.0,0,0,0,1,0,0.0,0,728,115.88890617765776,0
3130,I70ca261c20af7553cad2d3b840a1eaf3d18a4191,1558003632,1,1,1,4,6,2.027479302064684,105,17,1359,1,2,5.383553240740741,16,96,10.126913405603146,0
3131,I410f74924f0957f5eadc82eea3669ca335a02701,1558003876,0,0,1,1,1,0.0,79,25,301,0,0,1.7241550925925926,11,620,77.25526923318229,0
3132,I7954f87a6ec59b06ad2e034f625bb4fc40c8aefd,1558004947,0,0,2,2,8,2.5262485687221696,41,41,6202,0,14,2.1701359953703703,265,620,77.23110544021048,0
3133,I0a05bbe59146862fc77c261349d7d90d6fa312e0,1558004950,0,0,3,4,3,1.780672129520887,12,12,391,0,0,0.0,167,620,71.63418741381558,0
3134,Id057d697efecedb00bc07705a47cddb2d69866e9,1558005278,0,0,3,5,4,1.9303532192449848,6,42,72,0,0,1.624139660493827,166,621,78.83206213505417,0
3135,I1b888c82e5c4b882f9718177ce07811e2bccbf22,1558006788,1,1,1,4,11,2.9114058908399314,305,64,4179,1,2,0.0,315,54,25.820002709000697,0
3136,If33cc6f7a914e6ef17d06a34c39dceb61cfa16d4,1558007944,1,1,0,0,0,0.0,0,0,0,1,0,0.0,0,152,12.21174659753249,0
3137,Iea05d1b5d94b1b2821ae10276ab771bb2df93c0e,1558008092,1,1,7,31,37,3.678078122468647,1155,931,30251,0,2,1.0818337850045168,227,620,70.66268280481381,0
3138,Ie3ec86f3f793fca80329f26864c5df206b9fba91,1558008905,0,0,5,12,14,2.272296397238212,201,185,1364,0,9,1.4493179563492065,355,600,34.90322521665879,0
3139,I46a61b8f8fa136c9c1fe367ff311732ba8841279,1558008954,0,0,3,6,3,1.609200743676349,6,207,241,0,0,0.0,154,600,23.32129069457818,0
3140,I11b8d0e2e4d64b03fbcb4c35e7f0b02fccc83fad,1558009138,1,1,1,4,7,2.3188421458541164,117,13,1583,1,2,3.636122685185185,150,18,8.0,0
3141,I2926f45efa18530ce72fa4a7ecdc255839bd6f45,1558010644,0,0,2,2,2,0.6500224216483541,6,0,761,1,9,33.29076388888889,57,335,6.343790711136273,0
3142,I4d6926e293d89dd0fc10cbf19231e1b5ad35f2ac,1558016343,0,0,1,1,1,0.0,78,0,0,0,0,0.0,1,3040,35.67685661439443,0
3143,I696fe2029e383746252f37fe8d30df71b5ac8a6c,1558017627,1,1,1,4,4,1.7023816826071432,101,22,5282,1,4,4.620474537037037,64,102,14.203714656536802,0
3144,I8bdbea57b3661e15dcc760d27252b794daa476db,1558019840,0,0,1,1,1,0.0,2,1,1296,1,0,22.901493055555555,7,1001,7.8476473741979795,0
3145,I9fdd839afde4fd6b13fcbc5cc7017fd8c35085ee,1558019962,1,1,1,3,85,5.9754372508934015,4990,3942,17864,1,89,147.9766951252723,894,285,88.89759878604454,0
3146,I3d3ab483ffb38fb2788d0498b3f03229a87dd7c3,1558023452,1,1,1,1,1,0.0,3,2,50,0,2,77.88046296296297,4,29,1.1243389424164558,0
3147,I0cea74cfe40d120e398a9005676134c5bad6136c,1558025902,0,0,1,1,2,0.4262286569981449,22,1,124,1,5,1021.8711631944444,9,339,9.094951903605587,0
3148,I9d065a413ff9a6e20ae662ff93ad0092c2007c1d,1558031917,1,1,1,4,5,1.6586589866990316,72,49,2179,1,1,0.1878240740740741,93,41,8.336525763901014,0
3149,I67808afcf847fb2ebe2bbcf74df158e7887f81cd,1558033612,0,0,1,1,4,1.8560642462180252,41,18,44202,0,10,2.1523871527777776,1059,671,10.696420917687336,0
3150,Ideda915364d9f7f0fcd53146abc1e74506a8a8e6,1558035113,0,0,1,1,1,0.0,1,1,26,0,3,79.06325231481482,6,319,2.420446431068772,0
3151,Ia6a9e740d556f45265c55f06b5306621c7a40ea9,1558036128,1,1,1,1,1,0.0,35,46,1090,1,9,0.0,40,2125,2.391861368786829,0
3152,I88000b3663a6a615d90c1cf11844ea0377403e3d,1558060206,0,0,1,3,5,1.6799036113066024,52,3,1752,0,31,0.0,98,82,13.354384288200814,0
